FIPS,Province_State,Admin2,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
1001.0,Alabama,Autauga,17,1,5.0,0.0
1003.0,Alabama,Baldwin,63,1,9.0,0.0
1005.0,Alabama,Barbour,8,0,4.0,0.0
1007.0,Alabama,Bibb,11,0,2.0,0.0
1009.0,Alabama,Blount,15,0,2.0,0.0
1011.0,Alabama,Bullock,4,0,1.0,0.0
1013.0,Alabama,Butler,3,0,0.0,0.0
1015.0,Alabama,Calhoun,56,0,2.0,0.0
1017.0,Alabama,Chambers,170,8,25.0,0.0
1019.0,Alabama,Cherokee,7,0,0.0,0.0
1021.0,Alabama,Chilton,26,0,3.0,0.0
1023.0,Alabama,Choctaw,8,0,0.0,0.0
1025.0,Alabama,Clarke,13,0,3.0,0.0
1027.0,Alabama,Clay,11,0,0.0,0.0
1029.0,Alabama,Cleburne,12,0,0.0,0.0
1031.0,Alabama,Coffee,15,0,1.0,0.0
1033.0,Alabama,Colbert,13,1,1.0,0.0
1035.0,Alabama,Conecuh,3,0,0.0,0.0
1037.0,Alabama,Coosa,9,0,1.0,0.0
1039.0,Alabama,Covington,11,0,0.0,0.0
1041.0,Alabama,Crenshaw,2,0,0.0,0.0
1043.0,Alabama,Cullman,30,1,8.0,0.0
1045.0,Alabama,Dale,8,0,2.0,0.0
1047.0,Alabama,Dallas,8,0,1.0,0.0
1049.0,Alabama,DeKalb,16,0,2.0,0.0
1051.0,Alabama,Elmore,29,0,5.0,0.0
1053.0,Alabama,Escambia,4,0,0.0,0.0
1055.0,Alabama,Etowah,60,4,13.0,0.0
1057.0,Alabama,Fayette,4,0,0.0,0.0
1059.0,Alabama,Franklin,11,0,1.0,0.0
1061.0,Alabama,Geneva,0,0,0.0,0.0
1063.0,Alabama,Greene,11,0,1.0,0.0
1065.0,Alabama,Hale,7,0,0.0,0.0
1067.0,Alabama,Henry,8,0,3.0,0.0
1069.0,Alabama,Houston,35,1,6.0,0.0
1071.0,Alabama,Jackson,22,1,0.0,0.0
1073.0,Alabama,Jefferson,530,14,31.0,1.0
1075.0,Alabama,Lamar,6,0,1.0,0.0
1077.0,Alabama,Lauderdale,20,2,1.0,0.0
1079.0,Alabama,Lawrence,10,0,0.0,0.0
1081.0,Alabama,Lee,213,5,14.0,0.0
1083.0,Alabama,Limestone,34,0,3.0,0.0
1085.0,Alabama,Lowndes,11,0,1.0,0.0
1087.0,Alabama,Macon,9,1,2.0,0.0
1089.0,Alabama,Madison,183,3,11.0,1.0
1091.0,Alabama,Marengo,12,1,0.0,0.0
1093.0,Alabama,Marion,37,3,10.0,0.0
1095.0,Alabama,Marshall,67,1,20.0,0.0
1097.0,Alabama,Mobile,347,9,69.0,1.0
1099.0,Alabama,Monroe,7,1,0.0,0.0
1101.0,Alabama,Montgomery,91,2,9.0,0.0
1103.0,Alabama,Morgan,36,0,3.0,0.0
80001.0,Alabama,Out of AL,0,0,0.0,0.0
1105.0,Alabama,Perry,2,0,1.0,0.0
1107.0,Alabama,Pickens,19,0,4.0,0.0
1109.0,Alabama,Pike,17,0,2.0,0.0
1111.0,Alabama,Randolph,19,2,5.0,0.0
1113.0,Alabama,Russell,18,0,4.0,0.0
