FIPS,Province_State,Admin2,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
1001.0,Alabama,Autauga,1440,22,11.0,0.0
1003.0,Alabama,Baldwin,4538,38,19.0,2.0
1005.0,Alabama,Barbour,759,7,7.0,0.0
1007.0,Alabama,Bibb,558,7,5.0,1.0
1009.0,Alabama,Blount,1332,11,20.0,1.0
1011.0,Alabama,Bullock,564,13,8.0,0.0
1013.0,Alabama,Butler,865,36,8.0,0.0
1015.0,Alabama,Calhoun,2582,30,52.0,1.0
1017.0,Alabama,Chambers,1037,39,8.0,0.0
1019.0,Alabama,Cherokee,414,11,11.0,0.0
1021.0,Alabama,Chilton,1203,10,20.0,0.0
1023.0,Alabama,Choctaw,323,12,0.0,0.0
1025.0,Alabama,Clarke,984,13,3.0,0.0
1027.0,Alabama,Clay,375,6,8.0,0.0
1029.0,Alabama,Cleburne,230,5,5.0,0.0
1031.0,Alabama,Coffee,1087,5,11.0,0.0
1033.0,Alabama,Colbert,1461,22,6.0,0.0
1035.0,Alabama,Conecuh,484,11,2.0,0.0
1037.0,Alabama,Coosa,142,3,2.0,0.0
1039.0,Alabama,Covington,1082,24,7.0,0.0
1041.0,Alabama,Crenshaw,476,26,4.0,0.0
1043.0,Alabama,Cullman,1628,13,16.0,0.0
1045.0,Alabama,Dale,1092,38,11.0,1.0
1047.0,Alabama,Dallas,1622,25,28.0,0.0
1049.0,Alabama,DeKalb,2168,14,14.0,0.0
1051.0,Alabama,Elmore,2202,42,36.0,0.0
1053.0,Alabama,Escambia,1418,22,23.0,0.0
1055.0,Alabama,Etowah,2812,40,31.0,1.0
1057.0,Alabama,Fayette,346,6,11.0,0.0
1059.0,Alabama,Franklin,1547,27,4.0,0.0
1061.0,Alabama,Geneva,443,3,7.0,0.0
1063.0,Alabama,Greene,291,15,0.0,0.0
1065.0,Alabama,Hale,572,27,7.0,0.0
1067.0,Alabama,Henry,390,3,8.0,0.0
1069.0,Alabama,Houston,2097,15,31.0,1.0
1071.0,Alabama,Jackson,1295,7,5.0,0.0
1073.0,Alabama,Jefferson,16473,299,238.0,0.0
1075.0,Alabama,Lamar,290,2,3.0,0.0
1077.0,Alabama,Lauderdale,1454,23,19.0,0.0
1079.0,Alabama,Lawrence,501,5,6.0,0.0
1081.0,Alabama,Lee,4707,48,196.0,0.0
1083.0,Alabama,Limestone,1750,15,18.0,0.0
1085.0,Alabama,Lowndes,622,24,5.0,0.0
1087.0,Alabama,Macon,441,17,6.0,0.0
1089.0,Alabama,Madison,6341,50,79.0,3.0
1091.0,Alabama,Marengo,637,17,8.0,0.0
1093.0,Alabama,Marion,767,28,2.0,0.0
1095.0,Alabama,Marshall,3578,41,17.0,0.0
1097.0,Alabama,Mobile,12208,255,59.0,1.0
1099.0,Alabama,Monroe,546,6,2.0,0.0
1101.0,Alabama,Montgomery,7926,160,60.0,0.0
1103.0,Alabama,Morgan,2931,22,21.0,0.0
80001.0,Alabama,Out of AL,0,0,0.0,0.0
1105.0,Alabama,Perry,516,5,1.0,0.0
1107.0,Alabama,Pickens,562,10,5.0,0.0
1109.0,Alabama,Pike,975,7,18.0,0.0
1111.0,Alabama,Randolph,525,11,4.0,0.0
1113.0,Alabama,Russell,1616,2,11.0,0.0
1117.0,Alabama,Shelby,4645,42,122.0,0.0
1115.0,Alabama,St. Clair,1854,28,33.0,1.0
1119.0,Alabama,Sumter,410,19,3.0,0.0
1121.0,Alabama,Talladega,1777,18,24.0,0.0
1123.0,Alabama,Tallapoosa,1047,81,10.0,0.0
1125.0,Alabama,Tuscaloosa,6004,92,100.0,2.0
90001.0,Alabama,Unassigned,0,99,0.0,4.0
1127.0,Alabama,Walker,1930,73,23.0,1.0
1129.0,Alabama,Washington,521,13,1.0,0.0
1131.0,Alabama,Wilcox,513,11,3.0,0.0
1133.0,Alabama,Winston,574,11,10.0,0.0
